id,symbol,type,entry_time,entry_price,sl,tp,volume,exit_price,exit_time,pnl_pips,comment
56,USDCAD,BUY,2023-06-06 12:00:00,1.34183,1.0,1.0,0.01,1.0,2023-06-06 13:00:00,-34183.00000000001,SL/TP hit
57,USDCAD,SELL,2023-06-06 13:00:00,1.3422399999999999,1.0,1.0,0.01,1.0,2023-06-06 14:00:00,34223.999999999985,SL/TP hit
58,USDCAD,BUY,2023-06-13 02:00:00,1.33644,1.0,1.0,0.01,1.0,2023-06-13 03:00:00,-33644.00000000001,SL/TP hit
59,USDCAD,SELL,2023-06-14 00:00:00,1.33129,1.0,1.0,0.01,1.0,2023-06-14 01:00:00,33129.00000000001,SL/TP hit
60,USDCAD,BUY,2023-06-15 20:00:00,1.3222,1.0,1.0,0.01,1.0,2023-06-15 21:00:00,-32220.0,SL/TP hit
61,USDCAD,SELL,2023-06-15 22:00:00,1.32187,1.0,1.0,0.01,1.0,2023-06-15 23:00:00,32187.000000000007,SL/TP hit
62,USDCAD,BUY,2023-06-20 13:00:00,1.32165,1.0,1.0,0.01,1.0,2023-06-20 14:00:00,-32164.999999999996,SL/TP hit
63,USDCAD,SELL,2023-06-21 22:00:00,1.31647,1.0,1.0,0.01,1.0,2023-06-21 23:00:00,31647.0,SL/TP hit
64,USDCAD,BUY,2023-06-23 20:00:00,1.31807,1.0,1.0,0.01,1.0,2023-06-23 21:00:00,-31807.000000000004,SL/TP hit
65,USDCAD,SELL,2023-06-26 18:00:00,1.3146900000000001,1.0,1.0,0.01,1.0,2023-06-26 19:00:00,31469.00000000001,SL/TP hit
66,USDCAD,BUY,2023-06-28 06:00:00,1.32078,1.0,1.0,0.01,1.0,2023-06-28 07:00:00,-32078.000000000004,SL/TP hit
67,USDCAD,SELL,2023-06-30 19:00:00,1.32291,1.0,1.0,0.01,1.0,2023-06-30 20:00:00,32291.0,SL/TP hit
68,USDCAD,BUY,2023-07-04 04:00:00,1.32477,1.0,1.0,0.01,1.0,2023-07-04 05:00:00,-32476.999999999996,SL/TP hit
69,USDCAD,SELL,2023-07-04 12:00:00,1.32341,1.0,1.0,0.01,1.0,2023-07-04 13:00:00,32340.999999999996,SL/TP hit
70,USDCAD,BUY,2023-07-05 20:00:00,1.32752,1.0,1.0,0.01,1.0,2023-07-05 21:00:00,-32752.0,SL/TP hit
71,USDCAD,SELL,2023-07-10 07:00:00,1.32926,1.0,1.0,0.01,1.0,2023-07-10 08:00:00,32926.00000000001,SL/TP hit
72,USDCAD,BUY,2023-07-17 05:00:00,1.32251,1.0,1.0,0.01,1.0,2023-07-17 06:00:00,-32251.000000000004,SL/TP hit
73,USDCAD,SELL,2023-07-19 00:00:00,1.31692,1.0,1.0,0.01,1.0,2023-07-19 01:00:00,31692.000000000007,SL/TP hit
74,USDCAD,BUY,2023-07-21 12:00:00,1.31673,1.0,1.0,0.01,1.0,2023-07-21 13:00:00,-31672.999999999993,SL/TP hit
75,USDCAD,SELL,2023-07-25 05:00:00,1.31546,1.0,1.0,0.01,1.0,2023-07-25 06:00:00,31546.000000000004,SL/TP hit
76,USDCAD,BUY,2023-07-26 13:00:00,1.32101,1.0,1.0,0.01,1.0,2023-07-26 14:00:00,-32101.0,SL/TP hit
77,USDCAD,SELL,2023-07-27 21:00:00,1.32307,1.0,1.0,0.01,1.0,2023-07-27 22:00:00,32306.999999999993,SL/TP hit
78,USDCAD,BUY,2023-07-28 05:00:00,1.32259,1.0,1.0,0.01,1.0,2023-07-28 06:00:00,-32258.99999999999,SL/TP hit
79,USDCAD,SELL,2023-08-01 00:00:00,1.31847,1.0,1.0,0.01,1.0,2023-08-01 01:00:00,31847.0,SL/TP hit
80,USDCAD,BUY,2023-08-01 21:00:00,1.3291,1.0,1.0,0.01,1.0,2023-08-01 22:00:00,-32909.99999999999,SL/TP hit
81,USDCAD,SELL,2023-08-10 13:00:00,1.34009,1.0,1.0,0.01,1.0,2023-08-10 14:00:00,34009.0,SL/TP hit
82,USDCAD,BUY,2023-08-11 10:00:00,1.34416,1.0,1.0,0.01,1.0,2023-08-11 11:00:00,-34416.0,SL/TP hit
83,USDCAD,SELL,2023-08-22 02:00:00,1.35462,1.0,1.0,0.01,1.0,2023-08-22 03:00:00,35461.99999999999,SL/TP hit
84,USDCAD,BUY,2023-08-22 17:00:00,1.35526,1.0,1.0,0.01,1.0,2023-08-22 18:00:00,-35525.999999999985,SL/TP hit
85,USDCAD,SELL,2023-08-22 20:00:00,1.3556,1.0,1.0,0.01,1.0,2023-08-22 21:00:00,35559.999999999985,SL/TP hit
86,USDCAD,BUY,2023-08-23 02:00:00,1.355,1.0,1.0,0.01,1.0,2023-08-23 03:00:00,-35499.99999999999,SL/TP hit
87,USDCAD,SELL,2023-08-24 04:00:00,1.35316,1.0,1.0,0.01,1.0,2023-08-24 05:00:00,35315.999999999985,SL/TP hit
88,USDCAD,BUY,2023-08-25 03:00:00,1.35822,1.0,1.0,0.01,1.0,2023-08-25 04:00:00,-35821.99999999999,SL/TP hit
89,USDCAD,SELL,2023-08-30 00:00:00,1.35522,1.0,1.0,0.01,1.0,2023-08-30 01:00:00,35522.00000000001,SL/TP hit
90,USDCAD,BUY,2023-09-04 01:00:00,1.35971,1.0,1.0,0.01,1.0,2023-09-04 02:00:00,-35970.99999999999,SL/TP hit
91,USDCAD,SELL,2023-09-11 02:00:00,1.36289,1.0,1.0,0.01,1.0,2023-09-11 03:00:00,36288.99999999999,SL/TP hit
92,USDCAD,BUY,2023-09-18 14:00:00,1.35086,1.0,1.0,0.01,1.0,2023-09-18 15:00:00,-35085.99999999999,SL/TP hit
93,USDCAD,SELL,2023-09-18 17:00:00,1.34917,1.0,1.0,0.01,1.0,2023-09-18 18:00:00,34916.99999999999,SL/TP hit
94,USDCAD,BUY,2023-09-21 12:00:00,1.34988,1.0,1.0,0.01,1.0,2023-09-21 13:00:00,-34987.99999999999,SL/TP hit
95,USDCAD,SELL,2023-09-25 00:00:00,1.3467,1.0,1.0,0.01,1.0,2023-09-25 01:00:00,34670.0,SL/TP hit
96,USDCAD,BUY,2023-09-25 20:00:00,1.34702,1.0,1.0,0.01,1.0,2023-09-25 21:00:00,-34702.00000000001,SL/TP hit
97,USDCAD,SELL,2023-09-25 23:00:00,1.34519,1.0,1.0,0.01,1.0,2023-09-26 00:00:00,34519.00000000001,SL/TP hit
98,USDCAD,BUY,2023-09-26 15:00:00,1.35002,1.0,1.0,0.01,1.0,2023-09-26 16:00:00,-35002.0,SL/TP hit
99,USDCAD,SELL,2023-09-28 15:00:00,1.3495599999999999,1.0,1.0,0.01,1.0,2023-09-28 16:00:00,34955.999999999985,SL/TP hit
100,USDCAD,BUY,2023-10-02 03:00:00,1.35752,1.0,1.0,0.01,1.0,2023-10-02 04:00:00,-35752.0,SL/TP hit
101,USDCAD,SELL,2023-10-06 13:00:00,1.37097,1.0,1.0,0.01,1.0,2023-10-06 14:00:00,37097.0,SL/TP hit
102,USDCAD,BUY,2023-10-12 03:00:00,1.35876,1.0,1.0,0.01,1.0,2023-10-12 04:00:00,-35875.99999999999,SL/TP hit
103,USDCAD,SELL,2023-10-16 16:00:00,1.36215,1.0,1.0,0.01,1.0,2023-10-16 17:00:00,36214.99999999999,SL/TP hit
104,USDCAD,BUY,2023-10-18 04:00:00,1.3648,1.0,1.0,0.01,1.0,2023-10-18 05:00:00,-36480.0,SL/TP hit
105,USDCAD,SELL,2023-10-23 00:00:00,1.37048,1.0,1.0,0.01,1.0,2023-10-23 01:00:00,37047.999999999985,SL/TP hit
106,USDCAD,BUY,2023-10-25 01:00:00,1.37422,1.0,1.0,0.01,1.0,2023-10-25 02:00:00,-37422.0,SL/TP hit
107,USDCAD,SELL,2023-10-31 09:00:00,1.3835899999999999,1.0,1.0,0.01,1.0,2023-10-31 10:00:00,38358.999999999985,SL/TP hit
108,USDCAD,BUY,2023-11-01 00:00:00,1.38694,1.0,1.0,0.01,1.0,2023-11-01 01:00:00,-38694.0,SL/TP hit
109,USDCAD,SELL,2023-11-02 12:00:00,1.38073,1.0,1.0,0.01,1.0,2023-11-02 13:00:00,38073.0,SL/TP hit
110,USDCAD,BUY,2023-11-07 13:00:00,1.3752499999999999,1.0,1.0,0.01,1.0,2023-11-07 14:00:00,-37524.999999999985,SL/TP hit
111,USDCAD,SELL,2023-11-14 07:00:00,1.38185,1.0,1.0,0.01,1.0,2023-11-14 08:00:00,38185.0,SL/TP hit
112,USDCAD,BUY,2023-11-14 14:00:00,1.38314,1.0,1.0,0.01,1.0,2023-11-14 15:00:00,-38314.0,SL/TP hit
113,USDCAD,SELL,2023-11-14 16:00:00,1.3738000000000001,1.0,1.0,0.01,1.0,2023-11-14 17:00:00,37380.00000000001,SL/TP hit
114,USDCAD,BUY,2023-11-16 23:00:00,1.37522,1.0,1.0,0.01,1.0,2023-11-17 00:00:00,-37522.00000000001,SL/TP hit
115,USDCAD,SELL,2023-11-20 09:00:00,1.37061,1.0,1.0,0.01,1.0,2023-11-20 10:00:00,37061.00000000001,SL/TP hit
116,USDCAD,BUY,2023-11-30 11:00:00,1.36059,1.0,1.0,0.01,1.0,2023-11-30 12:00:00,-36058.99999999999,SL/TP hit
117,USDCAD,SELL,2023-12-01 09:00:00,1.35409,1.0,1.0,0.01,1.0,2023-12-01 10:00:00,35409.0,SL/TP hit
118,USDCAD,BUY,2023-12-05 05:00:00,1.35589,1.0,1.0,0.01,1.0,2023-12-05 06:00:00,-35589.0,SL/TP hit
119,USDCAD,SELL,2023-12-08 18:00:00,1.35969,1.0,1.0,0.01,1.0,2023-12-08 19:00:00,35969.0,SL/TP hit
120,USDCAD,BUY,2023-12-13 07:00:00,1.3591199999999999,1.0,1.0,0.01,1.0,2023-12-13 08:00:00,-35911.999999999985,SL/TP hit
121,USDCAD,SELL,2023-12-14 01:00:00,1.35097,1.0,1.0,0.01,1.0,2023-12-14 02:00:00,35097.0,SL/TP hit
122,USDCAD,BUY,2023-12-19 10:00:00,1.33902,1.0,1.0,0.01,1.0,2023-12-19 11:00:00,-33902.00000000001,SL/TP hit
123,USDCAD,SELL,2023-12-19 22:00:00,1.33346,1.0,1.0,0.01,1.0,2023-12-19 23:00:00,33346.00000000001,SL/TP hit
124,USDCAD,BUY,2023-12-29 00:00:00,1.32295,1.0,1.0,0.01,1.0,2023-12-29 01:00:00,-32295.000000000004,SL/TP hit
125,USDCAD,SELL,2024-01-09 15:00:00,1.33713,1.0,1.0,0.01,1.0,2024-01-09 16:00:00,33712.99999999999,SL/TP hit
126,USDCAD,BUY,2024-01-09 23:00:00,1.33876,1.0,1.0,0.01,1.0,2024-01-10 00:00:00,-33875.99999999999,SL/TP hit
127,USDCAD,SELL,2024-01-11 12:00:00,1.3373599999999999,1.0,1.0,0.01,1.0,2024-01-11 13:00:00,33735.999999999985,SL/TP hit
128,USDCAD,BUY,2024-01-11 21:00:00,1.33958,1.0,1.0,0.01,1.0,2024-01-11 22:00:00,-33958.0,SL/TP hit
129,USDCAD,SELL,2024-01-12 03:00:00,1.33718,1.0,1.0,0.01,1.0,2024-01-12 04:00:00,33718.0,SL/TP hit
130,USDCAD,BUY,2024-01-12 05:00:00,1.33761,1.0,1.0,0.01,1.0,2024-01-12 06:00:00,-33760.99999999999,SL/TP hit
131,USDCAD,SELL,2024-01-12 22:00:00,1.34063,1.0,1.0,0.01,1.0,2024-01-12 23:00:00,34062.99999999999,SL/TP hit
132,USDCAD,BUY,2024-01-15 04:00:00,1.33838,1.0,1.0,0.01,1.0,2024-01-15 05:00:00,-33837.999999999985,SL/TP hit
133,USDCAD,SELL,2024-01-18 22:00:00,1.34935,1.0,1.0,0.01,1.0,2024-01-18 23:00:00,34935.0,SL/TP hit
134,USDCAD,BUY,2024-01-23 13:00:00,1.34778,1.0,1.0,0.01,1.0,2024-01-23 14:00:00,-34777.99999999999,SL/TP hit
135,USDCAD,SELL,2024-01-26 12:00:00,1.34483,1.0,1.0,0.01,1.0,2024-01-26 13:00:00,34482.99999999999,SL/TP hit
136,USDCAD,BUY,2024-02-01 05:00:00,1.34297,1.0,1.0,0.01,1.0,2024-02-01 06:00:00,-34297.0,SL/TP hit
137,USDCAD,SELL,2024-02-02 07:00:00,1.33755,1.0,1.0,0.01,1.0,2024-02-02 08:00:00,33755.0,SL/TP hit
138,USDCAD,BUY,2024-02-05 03:00:00,1.34728,1.0,1.0,0.01,1.0,2024-02-05 04:00:00,-34728.0,SL/TP hit
139,USDCAD,SELL,2024-02-07 10:00:00,1.34756,1.0,1.0,0.01,1.0,2024-02-07 11:00:00,34756.00000000001,SL/TP hit
140,USDCAD,BUY,2024-02-13 18:00:00,1.35646,1.0,1.0,0.01,1.0,2024-02-13 19:00:00,-35646.0,SL/TP hit
141,USDCAD,SELL,2024-02-15 20:00:00,1.3479999999999999,1.0,1.0,0.01,1.0,2024-02-15 21:00:00,34799.999999999985,SL/TP hit
142,USDCAD,BUY,2024-02-20 03:00:00,1.3504800000000001,1.0,1.0,0.01,1.0,2024-02-20 04:00:00,-35048.00000000001,SL/TP hit
143,USDCAD,SELL,2024-02-22 09:00:00,1.34538,1.0,1.0,0.01,1.0,2024-02-22 10:00:00,34538.0,SL/TP hit
144,USDCAD,BUY,2024-02-26 03:00:00,1.35133,1.0,1.0,0.01,1.0,2024-02-26 04:00:00,-35132.99999999999,SL/TP hit
145,USDCAD,SELL,2024-03-01 16:00:00,1.35948,1.0,1.0,0.01,1.0,2024-03-01 17:00:00,35948.0,SL/TP hit
146,USDCAD,BUY,2024-03-05 06:00:00,1.35827,1.0,1.0,0.01,1.0,2024-03-05 07:00:00,-35827.00000000001,SL/TP hit
147,USDCAD,SELL,2024-03-06 20:00:00,1.35132,1.0,1.0,0.01,1.0,2024-03-06 21:00:00,35132.00000000001,SL/TP hit
148,USDCAD,BUY,2024-03-11 14:00:00,1.35081,1.0,1.0,0.01,1.0,2024-03-11 15:00:00,-35081.00000000001,SL/TP hit
149,USDCAD,SELL,2024-03-13 23:00:00,1.34668,1.0,1.0,0.01,1.0,2024-03-14 00:00:00,34668.00000000001,SL/TP hit
150,USDCAD,BUY,2024-03-15 00:00:00,1.35366,1.0,1.0,0.01,1.0,2024-03-15 01:00:00,-35366.00000000001,SL/TP hit
151,USDCAD,SELL,2024-03-21 02:00:00,1.3471600000000001,1.0,1.0,0.01,1.0,2024-03-21 03:00:00,34716.00000000001,SL/TP hit
152,USDCAD,BUY,2024-03-22 12:00:00,1.3576,1.0,1.0,0.01,1.0,2024-03-22 13:00:00,-35759.999999999985,SL/TP hit
153,USDCAD,SELL,2024-03-26 14:00:00,1.35552,1.0,1.0,0.01,1.0,2024-03-26 15:00:00,35552.0,SL/TP hit
154,USDCAD,BUY,2024-03-27 15:00:00,1.35846,1.0,1.0,0.01,1.0,2024-03-27 16:00:00,-35846.0,SL/TP hit
155,USDCAD,SELL,2024-03-28 16:00:00,1.35515,1.0,1.0,0.01,1.0,2024-03-28 17:00:00,35515.00000000001,SL/TP hit
156,USDCAD,BUY,2024-04-02 02:00:00,1.35736,1.0,1.0,0.01,1.0,2024-04-02 03:00:00,-35735.999999999985,SL/TP hit
157,USDCAD,SELL,2024-04-03 20:00:00,1.3526099999999999,1.0,1.0,0.01,1.0,2024-04-03 21:00:00,35260.999999999985,SL/TP hit
158,USDCAD,BUY,2024-04-05 15:00:00,1.36284,1.0,1.0,0.01,1.0,2024-04-05 16:00:00,-36284.0,SL/TP hit
159,USDCAD,SELL,2024-04-09 12:00:00,1.35674,1.0,1.0,0.01,1.0,2024-04-09 13:00:00,35674.0,SL/TP hit
160,USDCAD,BUY,2024-04-10 18:00:00,1.3691200000000001,1.0,1.0,0.01,1.0,2024-04-10 19:00:00,-36912.00000000001,SL/TP hit
161,USDCAD,SELL,2024-04-18 04:00:00,1.37656,1.0,1.0,0.01,1.0,2024-04-18 05:00:00,37656.0,SL/TP hit
162,USDCAD,BUY,2024-04-25 05:00:00,1.36934,1.0,1.0,0.01,1.0,2024-04-25 06:00:00,-36934.0,SL/TP hit
163,USDCAD,SELL,2024-04-26 04:00:00,1.36527,1.0,1.0,0.01,1.0,2024-04-26 05:00:00,36526.99999999999,SL/TP hit
164,USDCAD,BUY,2024-04-30 08:00:00,1.36942,1.0,1.0,0.01,1.0,2024-04-30 09:00:00,-36942.00000000001,SL/TP hit
165,USDCAD,SELL,2024-05-02 15:00:00,1.37195,1.0,1.0,0.01,1.0,2024-05-02 16:00:00,37195.0,SL/TP hit
166,USDCAD,BUY,2024-05-07 19:00:00,1.37126,1.0,1.0,0.01,1.0,2024-05-07 20:00:00,-37125.99999999999,SL/TP hit
167,USDCAD,SELL,2024-05-09 20:00:00,1.3685100000000001,1.0,1.0,0.01,1.0,2024-05-09 21:00:00,36851.00000000001,SL/TP hit
168,USDCAD,BUY,2024-05-17 13:00:00,1.3642400000000001,1.0,1.0,0.01,1.0,2024-05-17 14:00:00,-36424.00000000001,SL/TP hit
169,USDCAD,SELL,2024-05-20 12:00:00,1.36132,1.0,1.0,0.01,1.0,2024-05-20 13:00:00,36132.00000000001,SL/TP hit
170,USDCAD,BUY,2024-05-21 07:00:00,1.36357,1.0,1.0,0.01,1.0,2024-05-21 08:00:00,-36356.99999999999,SL/TP hit
171,USDCAD,SELL,2024-05-27 06:00:00,1.36659,1.0,1.0,0.01,1.0,2024-05-27 07:00:00,36658.99999999999,SL/TP hit
172,USDCAD,BUY,2024-05-29 12:00:00,1.36609,1.0,1.0,0.01,1.0,2024-05-29 13:00:00,-36609.0,SL/TP hit
173,USDCAD,SELL,2024-05-31 11:00:00,1.3659,1.0,1.0,0.01,1.0,2024-05-31 12:00:00,36589.999999999985,SL/TP hit
174,USDCAD,BUY,2024-06-04 15:00:00,1.36782,1.0,1.0,0.01,1.0,2024-06-04 16:00:00,-36782.0,SL/TP hit
175,USDCAD,SELL,2024-06-07 02:00:00,1.36684,1.0,1.0,0.01,1.0,2024-06-07 03:00:00,36684.0,SL/TP hit
176,USDCAD,BUY,2024-06-07 21:00:00,1.37446,1.0,1.0,0.01,1.0,2024-06-07 22:00:00,-37446.0,SL/TP hit
177,USDCAD,SELL,2024-06-12 07:00:00,1.37517,1.0,1.0,0.01,1.0,2024-06-12 08:00:00,37517.0,SL/TP hit
178,USDCAD,BUY,2024-06-14 03:00:00,1.37489,1.0,1.0,0.01,1.0,2024-06-14 04:00:00,-37488.99999999999,SL/TP hit
179,USDCAD,SELL,2024-06-17 14:00:00,1.37472,1.0,1.0,0.01,1.0,2024-06-17 15:00:00,37471.99999999999,SL/TP hit
180,USDCAD,BUY,2024-06-26 18:00:00,1.36982,1.0,1.0,0.01,1.0,2024-06-26 19:00:00,-36982.0,SL/TP hit
181,USDCAD,SELL,2024-07-01 05:00:00,1.36722,1.0,1.0,0.01,1.0,2024-07-01 06:00:00,36722.00000000001,SL/TP hit
182,USDCAD,BUY,2024-07-02 02:00:00,1.37381,1.0,1.0,0.01,1.0,2024-07-02 03:00:00,-37380.99999999999,SL/TP hit
183,USDCAD,SELL,2024-07-03 17:00:00,1.36316,1.0,1.0,0.01,1.0,2024-07-03 18:00:00,36315.99999999999,SL/TP hit
184,USDCAD,BUY,2024-07-08 06:00:00,1.36346,1.0,1.0,0.01,1.0,2024-07-08 07:00:00,-36345.999999999985,SL/TP hit
185,USDCAD,SELL,2024-07-10 04:00:00,1.36342,1.0,1.0,0.01,1.0,2024-07-10 05:00:00,36342.00000000001,SL/TP hit
