id,symbol,type,entry_time,entry_price,sl,tp,volume,exit_price,exit_time,pnl_pips,comment
31,USDJPY,SELL,2023-05-11 03:00:00,134.065,134.165,133.845,0.01,134.165,2023-05-11 05:00:00,-99.99999999999432,SL/TP hit
32,USDJPY,BUY,2023-05-12 21:00:00,135.69,135.59,135.91,0.01,135.91,2023-05-15 03:00:00,219.99999999999886,SL/TP hit
33,USDJPY,SELL,2023-05-31 07:00:00,139.799,139.899,139.579,0.01,139.579,2023-05-31 08:00:00,219.99999999999886,SL/TP hit
34,USDJPY,BUY,2023-06-05 08:00:00,140.073,139.973,140.293,0.01,140.293,2023-06-05 09:00:00,219.99999999999886,SL/TP hit
35,USDJPY,SELL,2023-06-06 12:00:00,139.338,139.438,139.118,0.01,139.438,2023-06-06 13:00:00,-99.99999999999432,SL/TP hit
36,USDJPY,BUY,2023-06-06 22:00:00,139.684,139.584,139.904,0.01,139.584,2023-06-07 00:00:00,-99.99999999999432,SL/TP hit
37,USDJPY,SELL,2023-06-07 13:00:00,139.378,139.478,139.158,0.01,139.478,2023-06-07 15:00:00,-100.00000000002274,SL/TP hit
38,USDJPY,BUY,2023-06-07 23:00:00,140.181,140.081,140.401,0.01,140.081,2023-06-08 00:00:00,-100.00000000002274,SL/TP hit
39,USDJPY,SELL,2023-06-08 22:00:00,138.915,139.015,138.695,0.01,139.015,2023-06-09 03:00:00,-99.99999999999432,SL/TP hit
40,USDJPY,BUY,2023-06-13 00:00:00,139.576,139.476,139.796,0.01,139.476,2023-06-13 02:00:00,-99.99999999999432,SL/TP hit
41,USDJPY,SELL,2023-07-05 01:00:00,144.465,144.565,144.245,0.01,144.565,2023-07-05 04:00:00,-99.99999999999432,SL/TP hit
42,USDJPY,BUY,2023-07-19 03:00:00,138.908,138.808,139.128,0.01,139.128,2023-07-19 05:00:00,219.99999999999886,SL/TP hit
43,USDJPY,SELL,2023-07-26 18:00:00,140.414,140.514,140.194,0.01,140.514,2023-07-26 19:00:00,-100.00000000002274,SL/TP hit
44,USDJPY,BUY,2023-07-31 08:00:00,141.784,141.684,142.004,0.01,141.684,2023-07-31 09:00:00,-99.99999999999432,SL/TP hit
45,USDJPY,SELL,2023-08-04 17:00:00,141.791,141.891,141.571,0.01,141.891,2023-08-04 18:00:00,-99.99999999999432,SL/TP hit
46,USDJPY,BUY,2023-08-08 12:00:00,143.028,142.928,143.248,0.01,143.248,2023-08-08 13:00:00,219.99999999999886,SL/TP hit
47,USDJPY,SELL,2023-08-18 17:00:00,145.182,145.282,144.962,0.01,145.282,2023-08-18 18:00:00,-100.00000000002274,SL/TP hit
48,USDJPY,BUY,2023-08-21 21:00:00,146.105,146.005,146.325,0.01,146.325,2023-08-22 03:00:00,219.99999999999886,SL/TP hit
49,USDJPY,SELL,2023-08-23 05:00:00,145.68,145.78,145.46,0.01,145.46,2023-08-23 10:00:00,219.99999999999886,SL/TP hit
50,USDJPY,BUY,2023-08-25 02:00:00,146.053,145.953,146.273,0.01,145.953,2023-08-25 03:00:00,-99.99999999999432,SL/TP hit
51,USDJPY,SELL,2023-08-31 05:00:00,145.785,145.885,145.565,0.01,145.885,2023-08-31 06:00:00,-99.99999999999432,SL/TP hit
52,USDJPY,BUY,2023-09-04 12:00:00,146.392,146.292,146.612,0.01,146.292,2023-09-05 00:00:00,-99.99999999999432,SL/TP hit
53,USDJPY,SELL,2023-09-11 10:00:00,146.176,146.276,145.956,0.01,146.276,2023-09-11 11:00:00,-100.00000000002274,SL/TP hit
54,USDJPY,BUY,2023-09-13 08:00:00,147.314,147.214,147.534,0.01,147.214,2023-09-13 11:00:00,-99.99999999999432,SL/TP hit
55,USDJPY,SELL,2023-09-22 04:00:00,147.767,147.867,147.547,0.01,147.867,2023-09-22 05:00:00,-99.99999999999432,SL/TP hit
56,USDJPY,BUY,2023-09-22 14:00:00,148.253,148.153,148.473,0.01,148.153,2023-09-22 16:00:00,-99.99999999999432,SL/TP hit
57,USDJPY,SELL,2023-10-04 04:00:00,149.234,149.334,149.014,0.01,149.014,2023-10-04 10:00:00,219.99999999999886,SL/TP hit
58,USDJPY,BUY,2023-10-09 07:00:00,149.201,149.101,149.421,0.01,149.101,2023-10-09 12:00:00,-99.99999999999432,SL/TP hit
59,USDJPY,SELL,2023-10-09 18:00:00,148.705,148.805,148.485,0.01,148.485,2023-10-09 20:00:00,219.99999999999886,SL/TP hit
60,USDJPY,BUY,2023-10-11 22:00:00,149.196,149.096,149.416,0.01,149.096,2023-10-12 00:00:00,-99.99999999999432,SL/TP hit
61,USDJPY,SELL,2023-10-24 06:00:00,149.608,149.708,149.388,0.01,149.708,2023-10-24 08:00:00,-99.99999999999432,SL/TP hit
62,USDJPY,BUY,2023-10-25 07:00:00,149.841,149.741,150.061,0.01,150.061,2023-10-25 23:00:00,219.99999999999886,SL/TP hit
63,USDJPY,SELL,2023-10-27 23:00:00,149.604,149.704,149.384,0.01,149.704,2023-10-30 01:00:00,-99.99999999999432,SL/TP hit
64,USDJPY,BUY,2023-10-31 17:00:00,151.454,151.354,151.674,0.01,151.354,2023-10-31 18:00:00,-99.99999999999432,SL/TP hit
65,USDJPY,SELL,2023-11-03 15:00:00,149.394,149.494,149.174,0.01,149.494,2023-11-03 16:00:00,-99.99999999999432,SL/TP hit
66,USDJPY,BUY,2023-11-07 22:00:00,150.44,150.34,150.66,0.01,150.34,2023-11-07 23:00:00,-99.99999999999432,SL/TP hit
67,USDJPY,SELL,2023-11-15 00:00:00,150.446,150.546,150.226,0.01,150.546,2023-11-15 02:00:00,-99.99999999999432,SL/TP hit
68,USDJPY,BUY,2023-11-16 14:00:00,151.259,151.159,151.479,0.01,151.159,2023-11-16 15:00:00,-99.99999999999432,SL/TP hit
69,USDJPY,SELL,2023-11-16 16:00:00,150.613,150.713,150.393,0.01,150.393,2023-11-16 17:00:00,219.99999999999886,SL/TP hit
70,USDJPY,BUY,2023-11-23 03:00:00,149.175,149.075,149.395,0.01,149.075,2023-11-23 04:00:00,-100.00000000002274,SL/TP hit
71,USDJPY,SELL,2023-11-28 00:00:00,148.627,148.727,148.407,0.01,148.407,2023-11-28 01:00:00,219.99999999999886,SL/TP hit
72,USDJPY,BUY,2023-12-11 22:00:00,146.208,146.108,146.428,0.01,146.108,2023-12-11 23:00:00,-99.99999999999432,SL/TP hit
73,USDJPY,SELL,2023-12-12 14:00:00,145.189,145.289,144.969,0.01,145.289,2023-12-12 15:00:00,-99.99999999999432,SL/TP hit
74,USDJPY,BUY,2023-12-13 10:00:00,145.847,145.747,146.067,0.01,145.747,2023-12-13 11:00:00,-99.99999999999432,SL/TP hit
75,USDJPY,SELL,2023-12-13 23:00:00,142.884,142.984,142.664,0.01,142.664,2023-12-14 00:00:00,219.99999999999886,SL/TP hit
76,USDJPY,BUY,2023-12-19 12:00:00,144.859,144.759,145.079,0.01,144.759,2023-12-19 13:00:00,-100.00000000002274,SL/TP hit
77,USDJPY,SELL,2023-12-21 20:00:00,142.359,142.459,142.139,0.01,142.139,2023-12-21 23:00:00,219.99999999999886,SL/TP hit
78,USDJPY,BUY,2024-01-03 02:00:00,141.952,141.852,142.172,0.01,142.172,2024-01-03 09:00:00,219.99999999999886,SL/TP hit
79,USDJPY,SELL,2024-01-23 16:00:00,148.333,148.433,148.113,0.01,148.433,2024-01-23 17:00:00,-99.99999999999432,SL/TP hit
80,USDJPY,BUY,2024-01-23 19:00:00,148.591,148.491,148.811,0.01,148.491,2024-01-23 20:00:00,-99.99999999999432,SL/TP hit
81,USDJPY,SELL,2024-01-24 14:00:00,147.297,147.397,147.077,0.01,147.077,2024-01-24 15:00:00,219.99999999999886,SL/TP hit
82,USDJPY,BUY,2024-01-26 23:00:00,148.15,148.05,148.37,0.01,148.05,2024-01-29 01:00:00,-99.99999999999432,SL/TP hit
83,USDJPY,SELL,2024-01-30 01:00:00,147.487,147.587,147.267,0.01,147.267,2024-01-30 02:00:00,219.99999999999886,SL/TP hit
84,USDJPY,BUY,2024-01-31 13:00:00,147.844,147.744,148.064,0.01,147.744,2024-01-31 14:00:00,-99.99999999999432,SL/TP hit
85,USDJPY,SELL,2024-01-31 14:00:00,147.797,147.897,147.577,0.01,147.577,2024-01-31 15:00:00,219.99999999999886,SL/TP hit
86,USDJPY,BUY,2024-02-05 00:00:00,148.466,148.366,148.686,0.01,148.686,2024-02-05 02:00:00,219.99999999999886,SL/TP hit
87,USDJPY,SELL,2024-02-19 13:00:00,149.986,150.086,149.766,0.01,150.086,2024-02-19 17:00:00,-100.00000000002274,SL/TP hit
88,USDJPY,BUY,2024-02-22 01:00:00,150.338,150.238,150.558,0.01,150.238,2024-02-22 06:00:00,-99.99999999999432,SL/TP hit
89,USDJPY,SELL,2024-02-28 00:00:00,150.459,150.559,150.239,0.01,150.559,2024-02-28 06:00:00,-99.99999999999432,SL/TP hit
90,USDJPY,BUY,2024-02-28 08:00:00,150.677,150.577,150.897,0.01,150.577,2024-02-28 15:00:00,-99.99999999999432,SL/TP hit
91,USDJPY,SELL,2024-02-29 08:00:00,149.748,149.848,149.528,0.01,149.848,2024-02-29 11:00:00,-100.00000000002274,SL/TP hit
92,USDJPY,BUY,2024-03-04 22:00:00,150.518,150.418,150.738,0.01,150.418,2024-03-05 00:00:00,-99.99999999999432,SL/TP hit
93,USDJPY,SELL,2024-03-05 22:00:00,149.916,150.016,149.696,0.01,150.016,2024-03-05 23:00:00,-99.99999999999432,SL/TP hit
94,USDJPY,BUY,2024-03-13 15:00:00,147.891,147.791,148.111,0.01,147.791,2024-03-13 17:00:00,-99.99999999999432,SL/TP hit
95,USDJPY,SELL,2024-03-28 04:00:00,151.362,151.462,151.142,0.01,151.462,2024-03-28 11:00:00,-99.99999999999432,SL/TP hit
96,USDJPY,BUY,2024-04-01 19:00:00,151.698,151.598,151.918,0.01,151.598,2024-04-01 20:00:00,-99.99999999999432,SL/TP hit
97,USDJPY,SELL,2024-04-05 04:00:00,151.062,151.162,150.842,0.01,151.162,2024-04-05 05:00:00,-99.99999999999432,SL/TP hit
98,USDJPY,BUY,2024-04-08 06:00:00,151.769,151.669,151.989,0.01,151.669,2024-04-09 17:00:00,-99.99999999999432,SL/TP hit
99,USDJPY,SELL,2024-05-02 08:00:00,155.696,155.796,155.476,0.01,155.476,2024-05-02 09:00:00,219.99999999999886,SL/TP hit
100,USDJPY,BUY,2024-05-08 06:00:00,155.16,155.06,155.38,0.01,155.38,2024-05-08 11:00:00,219.99999999999886,SL/TP hit
101,USDJPY,SELL,2024-05-15 21:00:00,154.903,155.003,154.683,0.01,155.003,2024-05-15 22:00:00,-99.99999999999432,SL/TP hit
102,USDJPY,BUY,2024-05-17 22:00:00,155.671,155.571,155.891,0.01,155.571,2024-05-20 00:00:00,-99.99999999999432,SL/TP hit
103,USDJPY,SELL,2024-05-30 21:00:00,156.823,156.923,156.603,0.01,156.923,2024-05-31 02:00:00,-99.99999999999432,SL/TP hit
104,USDJPY,BUY,2024-05-31 23:00:00,157.22,157.12,157.44,0.01,157.12,2024-06-03 03:00:00,-99.99999999999432,SL/TP hit
105,USDJPY,SELL,2024-06-03 19:00:00,156.068,156.168,155.848,0.01,156.168,2024-06-03 20:00:00,-99.99999999999432,SL/TP hit
106,USDJPY,BUY,2024-06-07 23:00:00,156.762,156.662,156.982,0.01,156.662,2024-06-10 00:00:00,-99.99999999999432,SL/TP hit
107,USDJPY,SELL,2024-06-13 07:00:00,157.044,157.144,156.824,0.01,157.144,2024-06-13 08:00:00,-99.99999999999432,SL/TP hit
108,USDJPY,BUY,2024-06-13 13:00:00,157.175,157.075,157.395,0.01,157.075,2024-06-13 15:00:00,-100.00000000002274,SL/TP hit
109,USDJPY,SELL,2024-07-05 03:00:00,161.072,161.172,160.852,0.01,160.852,2024-07-05 06:00:00,219.99999999999886,SL/TP hit
110,USDJPY,BUY,2024-07-10 01:00:00,161.325,161.225,161.545,0.01,161.545,2024-07-10 04:00:00,219.99999999999886,SL/TP hit
111,USDJPY,SELL,2024-07-11 19:00:00,158.563,158.663,158.343,0.01,158.663,2024-07-11 20:00:00,-100.00000000002274,SL/TP hit
112,USDJPY,BUY,2024-07-30 11:00:00,154.665,154.565,154.885,0.01,154.885,2024-07-30 12:00:00,219.99999999999886,SL/TP hit
113,USDJPY,SELL,2024-07-31 05:00:00,152.882,152.982,152.662,0.01,152.982,2024-07-31 06:00:00,-99.99999999999432,SL/TP hit
114,USDJPY,BUY,2024-08-07 22:00:00,146.846,146.746,147.066,0.01,146.746,2024-08-07 23:00:00,-99.99999999999432,SL/TP hit
115,USDJPY,SELL,2024-08-14 08:00:00,147.084,147.184,146.864,0.01,147.184,2024-08-14 09:00:00,-99.99999999999432,SL/TP hit
116,USDJPY,BUY,2024-08-15 01:00:00,147.283,147.183,147.503,0.01,147.183,2024-08-15 03:00:00,-99.99999999999432,SL/TP hit
117,USDJPY,SELL,2024-08-19 09:00:00,145.873,145.973,145.653,0.01,145.973,2024-08-19 10:00:00,-100.00000000002274,SL/TP hit
118,USDJPY,BUY,2024-08-29 20:00:00,144.854,144.754,145.074,0.01,144.754,2024-08-29 21:00:00,-100.00000000002274,SL/TP hit
119,USDJPY,SELL,2024-09-04 10:00:00,144.983,145.083,144.763,0.01,145.083,2024-09-04 11:00:00,-99.99999999999432,SL/TP hit
120,USDJPY,BUY,2024-09-18 03:00:00,141.646,141.546,141.866,0.01,141.546,2024-09-18 04:00:00,-99.99999999999432,SL/TP hit
121,USDJPY,SELL,2024-09-27 20:00:00,142.329,142.429,142.109,0.01,142.109,2024-09-27 21:00:00,219.99999999999886,SL/TP hit
122,USDJPY,BUY,2024-10-01 14:00:00,143.754,143.654,143.974,0.01,143.974,2024-10-01 15:00:00,219.99999999999886,SL/TP hit
123,USDJPY,SELL,2024-10-02 04:00:00,143.9,144.0,143.68,0.01,144.0,2024-10-02 05:00:00,-99.99999999999432,SL/TP hit
124,USDJPY,BUY,2024-10-02 14:00:00,144.699,144.599,144.919,0.01,144.919,2024-10-02 15:00:00,219.99999999999886,SL/TP hit
125,USDJPY,SELL,2024-10-21 08:00:00,149.361,149.461,149.141,0.01,149.461,2024-10-21 09:00:00,-100.00000000002274,SL/TP hit
126,USDJPY,BUY,2024-10-21 18:00:00,150.472,150.372,150.692,0.01,150.692,2024-10-21 20:00:00,219.99999999999886,SL/TP hit
127,USDJPY,SELL,2024-10-31 19:00:00,152.172,152.272,151.952,0.01,151.952,2024-10-31 20:00:00,219.99999999999886,SL/TP hit
128,USDJPY,BUY,2024-11-06 10:00:00,153.896,153.796,154.116,0.01,154.116,2024-11-06 12:00:00,220.00000000002728,SL/TP hit
129,USDJPY,SELL,2024-11-08 13:00:00,152.425,152.525,152.205,0.01,152.525,2024-11-08 14:00:00,-99.99999999999432,SL/TP hit
130,USDJPY,BUY,2024-11-11 11:00:00,153.62,153.52,153.84,0.01,153.84,2024-11-11 14:00:00,219.99999999999886,SL/TP hit
131,USDJPY,SELL,2024-11-18 05:00:00,154.651,154.751,154.431,0.01,154.431,2024-11-18 06:00:00,219.99999999999886,SL/TP hit
132,USDJPY,BUY,2024-11-20 16:00:00,155.6,155.5,155.82,0.01,155.5,2024-11-20 17:00:00,-99.99999999999432,SL/TP hit
133,USDJPY,SELL,2024-11-21 14:00:00,154.44,154.54,154.22,0.01,154.54,2024-11-21 15:00:00,-99.99999999999432,SL/TP hit
134,USDJPY,BUY,2024-12-04 22:00:00,150.52,150.42,150.74,0.01,150.74,2024-12-05 01:00:00,219.99999999999886,SL/TP hit
135,USDJPY,SELL,2024-12-06 23:00:00,150.025,150.125,149.805,0.01,149.805,2024-12-09 02:00:00,219.99999999999886,SL/TP hit
136,USDJPY,BUY,2024-12-09 05:00:00,149.978,149.878,150.198,0.01,149.878,2024-12-09 06:00:00,-100.00000000002274,SL/TP hit
137,USDJPY,SELL,2024-12-09 07:00:00,149.966,150.066,149.746,0.01,150.066,2024-12-09 08:00:00,-99.99999999999432,SL/TP hit
138,USDJPY,BUY,2024-12-09 13:00:00,150.488,150.388,150.708,0.01,150.708,2024-12-09 14:00:00,219.99999999999886,SL/TP hit
139,USDJPY,SELL,2024-12-31 02:00:00,156.694,156.794,156.474,0.01,156.474,2024-12-31 03:00:00,219.99999999999886,SL/TP hit
140,USDJPY,BUY,2025-01-03 14:00:00,157.163,157.063,157.383,0.01,157.063,2025-01-03 15:00:00,-100.00000000002274,SL/TP hit
141,USDJPY,SELL,2025-01-03 15:00:00,157.185,157.285,156.965,0.01,157.285,2025-01-03 16:00:00,-99.99999999999432,SL/TP hit
142,USDJPY,BUY,2025-01-06 05:00:00,157.714,157.614,157.934,0.01,157.614,2025-01-06 09:00:00,-99.99999999999432,SL/TP hit
143,USDJPY,SELL,2025-01-13 04:00:00,157.518,157.618,157.298,0.01,157.618,2025-01-13 05:00:00,-99.99999999999432,SL/TP hit
144,USDJPY,BUY,2025-01-15 05:00:00,157.888,157.788,158.108,0.01,157.788,2025-01-15 06:00:00,-99.99999999999432,SL/TP hit
145,USDJPY,SELL,2025-01-15 08:00:00,157.344,157.444,157.124,0.01,157.124,2025-01-15 09:00:00,219.99999999999886,SL/TP hit
146,USDJPY,BUY,2025-01-22 19:00:00,156.613,156.513,156.833,0.01,156.513,2025-01-22 20:00:00,-99.99999999999432,SL/TP hit
147,USDJPY,SELL,2025-01-24 10:00:00,155.379,155.479,155.159,0.01,155.479,2025-01-24 11:00:00,-100.00000000002274,SL/TP hit
148,USDJPY,BUY,2025-02-03 05:00:00,155.651,155.551,155.871,0.01,155.551,2025-02-03 07:00:00,-100.00000000002274,SL/TP hit
149,USDJPY,SELL,2025-02-04 01:00:00,155.27,155.37,155.05,0.01,155.37,2025-02-04 02:00:00,-99.99999999999432,SL/TP hit
150,USDJPY,BUY,2025-02-04 11:00:00,155.341,155.241,155.561,0.01,155.241,2025-02-04 13:00:00,-99.99999999999432,SL/TP hit
151,USDJPY,SELL,2025-02-05 02:00:00,153.859,153.959,153.639,0.01,153.639,2025-02-05 03:00:00,219.99999999999886,SL/TP hit
152,USDJPY,BUY,2025-02-12 00:00:00,152.443,152.343,152.663,0.01,152.663,2025-02-12 01:00:00,219.99999999999886,SL/TP hit
153,USDJPY,SELL,2025-02-14 15:00:00,152.178,152.278,151.958,0.01,152.278,2025-02-14 16:00:00,-99.99999999999432,SL/TP hit
154,USDJPY,BUY,2025-02-27 22:00:00,149.695,149.595,149.915,0.01,149.595,2025-02-28 01:00:00,-99.99999999999432,SL/TP hit
155,USDJPY,SELL,2025-03-04 11:00:00,149.047,149.147,148.827,0.01,148.827,2025-03-04 12:00:00,219.99999999999886,SL/TP hit
156,USDJPY,BUY,2025-03-12 10:00:00,148.337,148.237,148.557,0.01,148.557,2025-03-12 11:00:00,219.99999999999886,SL/TP hit
157,USDJPY,SELL,2025-03-20 11:00:00,148.744,148.844,148.524,0.01,148.524,2025-03-20 12:00:00,219.99999999999886,SL/TP hit
158,USDJPY,BUY,2025-03-21 19:00:00,149.229,149.129,149.449,0.01,149.449,2025-03-24 00:00:00,219.99999999999886,SL/TP hit
159,USDJPY,SELL,2025-03-31 02:00:00,149.612,149.712,149.392,0.01,149.392,2025-03-31 03:00:00,219.99999999999886,SL/TP hit
160,USDJPY,BUY,2025-04-08 11:00:00,147.418,147.318,147.638,0.01,147.318,2025-04-08 12:00:00,-99.99999999999432,SL/TP hit
161,USDJPY,SELL,2025-04-08 19:00:00,146.52,146.62,146.3,0.01,146.62,2025-04-08 20:00:00,-99.99999999999432,SL/TP hit
162,USDJPY,BUY,2025-04-10 10:00:00,146.262,146.162,146.482,0.01,146.162,2025-04-10 11:00:00,-99.99999999999432,SL/TP hit
163,USDJPY,SELL,2025-04-10 19:00:00,144.525,144.625,144.305,0.01,144.625,2025-04-10 20:00:00,-99.99999999999432,SL/TP hit
164,USDJPY,BUY,2025-04-23 12:00:00,141.874,141.774,142.094,0.01,141.774,2025-04-23 14:00:00,-99.99999999999432,SL/TP hit
165,USDJPY,SELL,2025-04-29 08:00:00,142.438,142.538,142.218,0.01,142.538,2025-04-29 09:00:00,-100.00000000002274,SL/TP hit
166,USDJPY,BUY,2025-05-01 05:00:00,143.077,142.977,143.297,0.01,142.977,2025-05-01 06:00:00,-99.99999999999432,SL/TP hit
167,USDJPY,SELL,2025-05-06 11:00:00,143.121,143.221,142.901,0.01,143.221,2025-05-06 12:00:00,-99.99999999999432,SL/TP hit
168,USDJPY,BUY,2025-05-08 16:00:00,144.532,144.432,144.752,0.01,144.432,2025-05-08 17:00:00,-100.00000000002274,SL/TP hit
169,USDJPY,SELL,2025-05-15 05:00:00,146.217,146.317,145.997,0.01,145.997,2025-05-15 06:00:00,219.99999999999886,SL/TP hit
170,USDJPY,BUY,2025-05-27 20:00:00,144.307,144.207,144.527,0.01,144.207,2025-05-28 01:00:00,-99.99999999999432,SL/TP hit
171,USDJPY,SELL,2025-05-30 23:00:00,144.007,144.107,143.787,0.01,143.787,2025-06-02 00:00:00,219.99999999999886,SL/TP hit
172,USDJPY,BUY,2025-06-04 12:00:00,144.084,143.984,144.304,0.01,144.304,2025-06-04 14:00:00,219.99999999999886,SL/TP hit
173,USDJPY,SELL,2025-06-04 20:00:00,142.765,142.865,142.545,0.01,142.865,2025-06-04 22:00:00,-100.00000000002274,SL/TP hit
174,USDJPY,BUY,2025-06-06 04:00:00,143.659,143.559,143.879,0.01,143.879,2025-06-06 05:00:00,219.99999999999886,SL/TP hit
