id,symbol,type,entry_time,entry_price,sl,tp,volume,exit_price,exit_time,pnl_pips,comment
31,EURUSD,BUY,2025-04-09 07:00:00,1.10682,1.0,1.0,0.01,1.0,2025-04-09 08:00:00,-10681.99999999999,SL/TP hit
32,EURUSD,SELL,2025-04-15 09:00:00,1.13317,1.0,1.0,0.01,1.0,2025-04-15 10:00:00,13317.0,SL/TP hit
33,EURUSD,BUY,2025-04-16 18:00:00,1.13809,1.0,1.0,0.01,1.0,2025-04-16 19:00:00,-13809.000000000004,SL/TP hit
34,EURUSD,SELL,2025-04-18 03:00:00,1.13737,1.0,1.0,0.01,1.0,2025-04-18 04:00:00,13736.999999999998,SL/TP hit
35,EURUSD,BUY,2025-04-18 18:00:00,1.1391499999999999,1.0,1.0,0.01,1.0,2025-04-18 19:00:00,-13914.999999999987,SL/TP hit
36,EURUSD,SELL,2025-04-22 22:00:00,1.14201,1.0,1.0,0.01,1.0,2025-04-22 23:00:00,14200.999999999996,SL/TP hit
37,EURUSD,BUY,2025-04-25 01:00:00,1.13859,1.0,1.0,0.01,1.0,2025-04-25 02:00:00,-13858.999999999998,SL/TP hit
38,EURUSD,SELL,2025-04-25 22:00:00,1.13587,1.0,1.0,0.01,1.0,2025-04-25 23:00:00,13586.999999999993,SL/TP hit
39,EURUSD,BUY,2025-04-28 21:00:00,1.14127,1.0,1.0,0.01,1.0,2025-04-28 22:00:00,-14127.0,SL/TP hit
40,EURUSD,SELL,2025-04-30 09:00:00,1.13895,1.0,1.0,0.01,1.0,2025-04-30 10:00:00,13894.999999999989,SL/TP hit
41,EURUSD,BUY,2025-04-30 10:00:00,1.1378,1.0,1.0,0.01,1.0,2025-04-30 11:00:00,-13779.99999999999,SL/TP hit
42,EURUSD,SELL,2025-04-30 12:00:00,1.13618,1.0,1.0,0.01,1.0,2025-04-30 13:00:00,13617.999999999996,SL/TP hit
43,EURUSD,BUY,2025-05-02 20:00:00,1.13035,1.0,1.0,0.01,1.0,2025-05-02 21:00:00,-13034.999999999996,SL/TP hit
44,EURUSD,SELL,2025-05-06 06:00:00,1.13145,1.0,1.0,0.01,1.0,2025-05-06 07:00:00,13145.000000000005,SL/TP hit
45,EURUSD,BUY,2025-05-06 21:00:00,1.1371,1.0,1.0,0.01,1.0,2025-05-06 22:00:00,-13709.999999999998,SL/TP hit
46,EURUSD,SELL,2025-05-08 06:00:00,1.1327,1.0,1.0,0.01,1.0,2025-05-08 07:00:00,13270.000000000004,SL/TP hit
47,EURUSD,BUY,2025-05-14 03:00:00,1.11916,1.0,1.0,0.01,1.0,2025-05-14 04:00:00,-11915.999999999993,SL/TP hit
48,EURUSD,SELL,2025-05-15 17:00:00,1.11858,1.0,1.0,0.01,1.0,2025-05-15 18:00:00,11857.999999999989,SL/TP hit
49,EURUSD,BUY,2025-05-16 17:00:00,1.11541,1.0,1.0,0.01,1.0,2025-05-16 18:00:00,-11541.0,SL/TP hit
50,EURUSD,SELL,2025-05-16 22:00:00,1.11486,1.0,1.0,0.01,1.0,2025-05-16 23:00:00,11485.999999999995,SL/TP hit
51,EURUSD,BUY,2025-05-19 15:00:00,1.12564,1.0,1.0,0.01,1.0,2025-05-19 16:00:00,-12563.999999999996,SL/TP hit
52,EURUSD,SELL,2025-05-22 20:00:00,1.12675,1.0,1.0,0.01,1.0,2025-05-22 21:00:00,12674.99999999999,SL/TP hit
53,EURUSD,BUY,2025-05-23 19:00:00,1.13577,1.0,1.0,0.01,1.0,2025-05-23 20:00:00,-13576.999999999993,SL/TP hit
54,EURUSD,SELL,2025-05-27 17:00:00,1.13407,1.0,1.0,0.01,1.0,2025-05-27 18:00:00,13406.99999999999,SL/TP hit
55,EURUSD,BUY,2025-05-30 01:00:00,1.13705,1.0,1.0,0.01,1.0,2025-05-30 02:00:00,-13704.999999999989,SL/TP hit
56,EURUSD,SELL,2025-06-04 00:00:00,1.13748,1.0,1.0,0.01,1.0,2025-06-04 01:00:00,13748.000000000004,SL/TP hit
57,EURUSD,BUY,2025-06-05 03:00:00,1.14285,1.0,1.0,0.01,1.0,2025-06-05 04:00:00,-14284.99999999999,SL/TP hit
58,EURUSD,SELL,2025-06-06 20:00:00,1.13927,1.0,1.0,0.01,1.0,2025-06-06 21:00:00,13927.0,SL/TP hit
