id,symbol,type,entry_time,entry_price,sl,tp,exit_price,exit_time,pnl_pips,comment
40,USDJPY,BUY,2025-01-09 17:15:00,157.876,157.861,157.906,157.861,2025-01-09 17:20:00,-15.00000000001478,SL/TP
41,USDJPY,SELL,2025-01-10 01:55:00,158.04,158.055,158.01,158.055,2025-01-10 02:00:00,-15.00000000001478,SL/TP
42,USDJPY,BUY,2025-01-10 02:25:00,158.147,158.132,158.177,158.177,2025-01-10 02:30:00,30.000000000001137,SL/TP
43,USDJPY,SELL,2025-01-10 03:25:00,158.032,158.047,158.002,158.047,2025-01-10 03:30:00,-14.999999999986358,SL/TP
44,USDJPY,BUY,2025-01-10 04:25:00,158.226,158.211,158.256,158.211,2025-01-10 04:30:00,-14.999999999986358,SL/TP
45,USDJPY,SELL,2025-01-10 10:40:00,157.863,157.878,157.833,157.878,2025-01-10 10:45:00,-14.999999999986358,SL/TP
46,USDJPY,BUY,2025-01-10 13:35:00,158.13,158.115,158.16,158.115,2025-01-10 13:40:00,-14.999999999986358,SL/TP
47,USDJPY,SELL,2025-01-10 15:25:00,157.943,157.958,157.913,157.958,2025-01-10 15:30:00,-14.999999999986358,SL/TP
48,USDJPY,BUY,2025-01-10 15:35:00,158.776,158.761,158.806,158.761,2025-01-10 15:40:00,-15.00000000001478,SL/TP
49,USDJPY,SELL,2025-01-10 17:15:00,157.35,157.365,157.32,157.365,2025-01-10 17:20:00,-15.00000000001478,SL/TP
50,USDJPY,BUY,2025-01-10 20:30:00,157.934,157.919,157.964,157.919,2025-01-10 20:35:00,-14.999999999986358,SL/TP
51,USDJPY,SELL,2025-01-10 23:20:00,157.724,157.739,157.694,157.739,2025-01-10 23:25:00,-15.00000000001478,SL/TP
52,USDJPY,BUY,2025-01-13 02:00:00,157.848,157.833,157.878,157.833,2025-01-13 02:05:00,-15.00000000001478,SL/TP
53,USDJPY,SELL,2025-01-13 03:45:00,157.334,157.349,157.304,157.349,2025-01-13 03:50:00,-14.999999999986358,SL/TP
54,USDJPY,BUY,2025-01-13 09:20:00,157.337,157.322,157.367,157.367,2025-01-13 09:25:00,30.000000000001137,SL/TP
55,USDJPY,SELL,2025-01-13 09:35:00,157.352,157.367,157.322,157.367,2025-01-13 09:40:00,-14.999999999986358,SL/TP
56,USDJPY,BUY,2025-01-13 10:45:00,157.551,157.536,157.581,157.536,2025-01-13 10:50:00,-14.999999999986358,SL/TP
57,USDJPY,SELL,2025-01-13 11:45:00,157.066,157.081,157.036,157.081,2025-01-13 11:50:00,-14.999999999986358,SL/TP
58,USDJPY,BUY,2025-01-13 14:35:00,157.184,157.169,157.214,157.169,2025-01-13 14:40:00,-14.999999999986358,SL/TP
59,USDJPY,SELL,2025-01-13 14:45:00,157.066,157.081,157.036,157.081,2025-01-13 14:50:00,-14.999999999986358,SL/TP
60,USDJPY,BUY,2025-01-13 17:05:00,157.379,157.364,157.409,157.409,2025-01-13 17:10:00,30.000000000001137,SL/TP
61,USDJPY,SELL,2025-01-13 20:10:00,157.394,157.409,157.364,157.409,2025-01-13 20:15:00,-14.999999999986358,SL/TP
62,USDJPY,BUY,2025-01-13 21:25:00,157.588,157.573,157.618,157.618,2025-01-13 21:35:00,30.000000000001137,SL/TP
63,USDJPY,SELL,2025-01-14 00:10:00,157.413,157.428,157.383,157.428,2025-01-14 00:15:00,-14.999999999986358,SL/TP
64,USDJPY,BUY,2025-01-14 03:10:00,157.467,157.452,157.497,157.497,2025-01-14 03:15:00,30.000000000001137,SL/TP
65,USDJPY,SELL,2025-01-14 06:35:00,157.546,157.561,157.516,157.561,2025-01-14 06:40:00,-15.00000000001478,SL/TP
66,USDJPY,BUY,2025-01-14 08:20:00,157.631,157.616,157.661,157.616,2025-01-14 08:30:00,-14.999999999986358,SL/TP
67,USDJPY,SELL,2025-01-14 09:15:00,157.341,157.356,157.311,157.356,2025-01-14 09:20:00,-14.999999999986358,SL/TP
68,USDJPY,BUY,2025-01-14 11:05:00,157.765,157.75,157.795,157.795,2025-01-14 11:10:00,30.000000000001137,SL/TP
69,USDJPY,SELL,2025-01-14 15:20:00,157.774,157.789,157.744,157.789,2025-01-14 15:25:00,-14.999999999986358,SL/TP
70,USDJPY,BUY,2025-01-14 17:40:00,158.017,158.002,158.047,158.002,2025-01-14 17:45:00,-14.999999999986358,SL/TP
71,USDJPY,SELL,2025-01-14 21:25:00,157.99,158.005,157.96,158.005,2025-01-14 21:30:00,-14.999999999986358,SL/TP
72,USDJPY,BUY,2025-01-15 01:35:00,158.04,158.025,158.07,158.025,2025-01-15 01:45:00,-14.999999999986358,SL/TP
73,USDJPY,SELL,2025-01-15 03:15:00,157.957,157.972,157.927,157.927,2025-01-15 03:20:00,30.000000000001137,SL/TP
74,USDJPY,BUY,2025-01-15 14:10:00,156.948,156.933,156.978,156.978,2025-01-15 14:15:00,30.000000000001137,SL/TP
75,USDJPY,SELL,2025-01-15 15:45:00,156.369,156.384,156.339,156.384,2025-01-15 15:50:00,-14.999999999986358,SL/TP
76,USDJPY,BUY,2025-01-15 18:55:00,156.599,156.584,156.629,156.584,2025-01-15 19:00:00,-14.999999999986358,SL/TP
77,USDJPY,SELL,2025-01-15 21:40:00,156.506,156.521,156.476,156.521,2025-01-15 21:55:00,-14.999999999986358,SL/TP
78,USDJPY,BUY,2025-01-16 00:00:00,156.433,156.418,156.463,156.418,2025-01-16 00:05:00,-14.999999999986358,SL/TP
79,USDJPY,SELL,2025-01-16 00:05:00,156.361,156.376,156.331,156.376,2025-01-16 00:10:00,-15.00000000001478,SL/TP
80,USDJPY,BUY,2025-01-16 06:55:00,155.953,155.938,155.983,155.983,2025-01-16 07:00:00,30.000000000001137,SL/TP
81,USDJPY,SELL,2025-01-16 10:40:00,156.063,156.078,156.033,156.033,2025-01-16 10:45:00,30.000000000001137,SL/TP
82,USDJPY,BUY,2025-01-16 14:20:00,156.076,156.061,156.106,156.061,2025-01-16 14:25:00,-14.999999999986358,SL/TP
83,USDJPY,SELL,2025-01-16 17:20:00,155.58,155.595,155.55,155.595,2025-01-16 17:25:00,-14.999999999986358,SL/TP
84,USDJPY,BUY,2025-01-17 01:30:00,155.32,155.305,155.35,155.305,2025-01-17 01:35:00,-14.999999999986358,SL/TP
85,USDJPY,SELL,2025-01-17 03:30:00,155.259,155.274,155.229,155.274,2025-01-17 03:35:00,-15.00000000001478,SL/TP
86,USDJPY,BUY,2025-01-17 04:10:00,155.341,155.326,155.371,155.326,2025-01-17 04:15:00,-15.00000000001478,SL/TP
87,USDJPY,SELL,2025-01-17 10:55:00,155.701,155.716,155.671,155.671,2025-01-17 11:00:00,30.000000000001137,SL/TP
88,USDJPY,BUY,2025-01-17 11:30:00,155.778,155.763,155.808,155.763,2025-01-17 11:35:00,-14.999999999986358,SL/TP
89,USDJPY,SELL,2025-01-17 14:25:00,155.609,155.624,155.579,155.624,2025-01-17 14:30:00,-14.999999999986358,SL/TP
90,USDJPY,BUY,2025-01-17 16:30:00,155.817,155.802,155.847,155.847,2025-01-17 16:35:00,30.000000000001137,SL/TP
91,USDJPY,SELL,2025-01-17 21:20:00,156.192,156.207,156.162,156.207,2025-01-17 21:25:00,-14.999999999986358,SL/TP
92,USDJPY,BUY,2025-01-17 23:50:00,156.275,156.26,156.305,156.26,2025-01-17 23:55:00,-15.00000000001478,SL/TP
93,USDJPY,SELL,2025-01-20 02:45:00,156.101,156.116,156.071,156.071,2025-01-20 02:50:00,30.000000000001137,SL/TP
94,USDJPY,BUY,2025-01-20 07:30:00,156.018,156.003,156.048,156.003,2025-01-20 07:35:00,-15.00000000001478,SL/TP
95,USDJPY,SELL,2025-01-20 10:50:00,156.14,156.155,156.11,156.155,2025-01-20 10:55:00,-15.00000000001478,SL/TP
96,USDJPY,BUY,2025-01-20 11:00:00,156.178,156.163,156.208,156.208,2025-01-20 11:10:00,30.000000000001137,SL/TP
97,USDJPY,SELL,2025-01-20 15:40:00,155.947,155.962,155.917,155.917,2025-01-20 15:45:00,30.000000000001137,SL/TP
98,USDJPY,BUY,2025-01-20 19:35:00,155.7,155.685,155.73,155.73,2025-01-20 19:40:00,30.000000000001137,SL/TP
99,USDJPY,SELL,2025-01-20 21:45:00,155.612,155.627,155.582,155.627,2025-01-20 21:50:00,-15.00000000001478,SL/TP
100,USDJPY,BUY,2025-01-21 03:25:00,155.628,155.613,155.658,155.613,2025-01-21 03:30:00,-14.999999999986358,SL/TP
101,USDJPY,SELL,2025-01-21 04:35:00,155.073,155.088,155.043,155.088,2025-01-21 04:40:00,-14.999999999986358,SL/TP
102,USDJPY,BUY,2025-01-21 07:55:00,155.31,155.295,155.34,155.34,2025-01-21 08:00:00,30.000000000001137,SL/TP
103,USDJPY,SELL,2025-01-21 14:50:00,155.908,155.923,155.878,155.878,2025-01-21 14:55:00,30.000000000001137,SL/TP
104,USDJPY,BUY,2025-01-21 19:45:00,155.491,155.476,155.521,155.521,2025-01-21 19:50:00,29.999999999972715,SL/TP
105,USDJPY,SELL,2025-01-21 23:40:00,155.483,155.498,155.453,155.498,2025-01-21 23:45:00,-14.999999999986358,SL/TP
106,USDJPY,BUY,2025-01-22 01:20:00,155.692,155.677,155.722,155.677,2025-01-22 01:25:00,-15.00000000001478,SL/TP
107,USDJPY,SELL,2025-01-22 03:05:00,155.484,155.499,155.454,155.499,2025-01-22 03:10:00,-14.999999999986358,SL/TP
108,USDJPY,BUY,2025-01-22 04:00:00,155.706,155.691,155.736,155.691,2025-01-22 04:05:00,-14.999999999986358,SL/TP
109,USDJPY,SELL,2025-01-22 10:55:00,155.722,155.737,155.692,155.737,2025-01-22 11:00:00,-14.999999999986358,SL/TP
110,USDJPY,BUY,2025-01-22 13:50:00,155.869,155.854,155.899,155.899,2025-01-22 13:55:00,30.000000000001137,SL/TP
111,USDJPY,SELL,2025-01-22 21:45:00,156.497,156.512,156.467,156.512,2025-01-22 21:50:00,-14.999999999986358,SL/TP
112,USDJPY,BUY,2025-01-22 23:45:00,156.54,156.525,156.57,156.525,2025-01-22 23:55:00,-14.999999999986358,SL/TP
113,USDJPY,SELL,2025-01-23 00:15:00,156.437,156.452,156.407,156.407,2025-01-23 00:25:00,30.000000000001137,SL/TP
114,USDJPY,BUY,2025-01-23 04:10:00,156.511,156.496,156.541,156.496,2025-01-23 04:20:00,-14.999999999986358,SL/TP
115,USDJPY,SELL,2025-01-23 09:10:00,156.565,156.58,156.535,156.58,2025-01-23 09:15:00,-15.00000000001478,SL/TP
116,USDJPY,BUY,2025-01-23 10:05:00,156.528,156.513,156.558,156.513,2025-01-23 10:10:00,-14.999999999986358,SL/TP
117,USDJPY,SELL,2025-01-23 10:10:00,156.518,156.533,156.488,156.488,2025-01-23 10:15:00,30.000000000001137,SL/TP
118,USDJPY,BUY,2025-01-23 14:05:00,156.573,156.558,156.603,156.558,2025-01-23 14:15:00,-15.00000000001478,SL/TP
119,USDJPY,SELL,2025-01-23 15:30:00,156.163,156.178,156.133,156.133,2025-01-23 15:35:00,30.000000000001137,SL/TP
120,USDJPY,BUY,2025-01-23 23:30:00,156.023,156.008,156.053,156.053,2025-01-23 23:45:00,30.000000000001137,SL/TP
121,USDJPY,SELL,2025-01-24 05:10:00,155.967,155.982,155.937,155.982,2025-01-24 05:15:00,-14.999999999986358,SL/TP
122,USDJPY,BUY,2025-01-24 09:35:00,155.481,155.466,155.511,155.466,2025-01-24 09:40:00,-14.999999999986358,SL/TP
123,USDJPY,SELL,2025-01-24 10:35:00,155.239,155.254,155.209,155.254,2025-01-24 10:40:00,-14.999999999986358,SL/TP
124,USDJPY,BUY,2025-01-24 11:45:00,155.555,155.54,155.585,155.54,2025-01-24 11:50:00,-15.00000000001478,SL/TP
125,USDJPY,SELL,2025-01-24 17:30:00,155.786,155.801,155.756,155.801,2025-01-24 17:35:00,-14.999999999986358,SL/TP
126,USDJPY,BUY,2025-01-24 20:55:00,155.936,155.921,155.966,155.921,2025-01-24 21:00:00,-15.00000000001478,SL/TP
127,USDJPY,SELL,2025-01-27 00:15:00,155.721,155.736,155.691,155.736,2025-01-27 00:20:00,-14.999999999986358,SL/TP
128,USDJPY,BUY,2025-01-27 05:15:00,155.75,155.735,155.78,155.735,2025-01-27 05:20:00,-14.999999999986358,SL/TP
129,USDJPY,SELL,2025-01-27 09:35:00,155.766,155.781,155.736,155.781,2025-01-27 09:40:00,-15.00000000001478,SL/TP
130,USDJPY,BUY,2025-01-27 15:35:00,154.321,154.306,154.351,154.306,2025-01-27 15:40:00,-14.999999999986358,SL/TP
131,USDJPY,SELL,2025-01-27 19:05:00,154.324,154.339,154.294,154.339,2025-01-27 19:10:00,-14.999999999986358,SL/TP
132,USDJPY,BUY,2025-01-27 19:50:00,154.275,154.26,154.305,154.26,2025-01-27 19:55:00,-15.00000000001478,SL/TP
133,USDJPY,SELL,2025-01-28 00:10:00,154.479,154.494,154.449,154.494,2025-01-28 00:15:00,-14.999999999986358,SL/TP
134,USDJPY,BUY,2025-01-28 01:30:00,154.955,154.94,154.985,154.94,2025-01-28 01:35:00,-15.00000000001478,SL/TP
135,USDJPY,SELL,2025-01-28 08:20:00,155.646,155.661,155.616,155.616,2025-01-28 08:25:00,29.999999999972715,SL/TP
136,USDJPY,BUY,2025-01-28 09:35:00,155.912,155.897,155.942,155.897,2025-01-28 09:40:00,-15.00000000001478,SL/TP
137,USDJPY,SELL,2025-01-28 11:05:00,155.699,155.714,155.669,155.714,2025-01-28 11:10:00,-14.999999999986358,SL/TP
138,USDJPY,BUY,2025-01-28 16:05:00,155.522,155.507,155.552,155.507,2025-01-28 16:10:00,-14.999999999986358,SL/TP
139,USDJPY,SELL,2025-01-28 17:10:00,155.361,155.376,155.331,155.376,2025-01-28 17:15:00,-15.00000000001478,SL/TP
140,USDJPY,BUY,2025-01-28 17:35:00,155.491,155.476,155.521,155.521,2025-01-28 17:40:00,29.999999999972715,SL/TP
141,USDJPY,SELL,2025-01-28 17:40:00,155.612,155.627,155.582,155.582,2025-01-28 17:45:00,30.000000000001137,SL/TP
142,USDJPY,BUY,2025-01-28 17:50:00,155.605,155.59,155.635,155.635,2025-01-28 17:55:00,30.000000000001137,SL/TP
143,USDJPY,SELL,2025-01-28 21:10:00,155.711,155.726,155.681,155.726,2025-01-28 21:15:00,-14.999999999986358,SL/TP
144,USDJPY,BUY,2025-01-29 01:35:00,155.57,155.555,155.6,155.6,2025-01-29 01:45:00,30.000000000001137,SL/TP
145,USDJPY,SELL,2025-01-29 05:25:00,155.443,155.458,155.413,155.458,2025-01-29 05:30:00,-14.999999999986358,SL/TP
146,USDJPY,BUY,2025-01-29 09:40:00,155.275,155.26,155.305,155.305,2025-01-29 09:45:00,30.000000000001137,SL/TP
147,USDJPY,SELL,2025-01-29 11:00:00,155.24,155.255,155.21,155.255,2025-01-29 11:05:00,-14.999999999986358,SL/TP
148,USDJPY,BUY,2025-01-29 11:35:00,155.188,155.173,155.218,155.218,2025-01-29 11:40:00,30.000000000001137,SL/TP
149,USDJPY,SELL,2025-01-29 15:40:00,155.324,155.339,155.294,155.339,2025-01-29 15:45:00,-14.999999999986358,SL/TP
150,USDJPY,BUY,2025-01-29 21:20:00,155.348,155.333,155.378,155.378,2025-01-29 21:25:00,29.999999999972715,SL/TP
151,USDJPY,SELL,2025-01-30 00:20:00,155.191,155.206,155.161,155.206,2025-01-30 00:25:00,-14.999999999986358,SL/TP
152,USDJPY,BUY,2025-01-30 06:45:00,154.656,154.641,154.686,154.641,2025-01-30 06:50:00,-15.00000000001478,SL/TP
153,USDJPY,SELL,2025-01-30 09:25:00,154.453,154.468,154.423,154.468,2025-01-30 09:30:00,-14.999999999986358,SL/TP
154,USDJPY,BUY,2025-01-30 10:50:00,154.533,154.518,154.563,154.518,2025-01-30 10:55:00,-14.999999999986358,SL/TP
155,USDJPY,SELL,2025-01-30 11:20:00,154.365,154.38,154.335,154.38,2025-01-30 11:25:00,-14.999999999986358,SL/TP
156,USDJPY,BUY,2025-01-30 13:45:00,154.463,154.448,154.493,154.493,2025-01-30 13:50:00,30.000000000001137,SL/TP
157,USDJPY,SELL,2025-01-30 14:45:00,154.166,154.181,154.136,154.136,2025-01-30 14:50:00,30.000000000001137,SL/TP
158,USDJPY,BUY,2025-01-30 18:35:00,154.315,154.3,154.345,154.345,2025-01-30 18:40:00,30.000000000001137,SL/TP
159,USDJPY,SELL,2025-01-30 21:55:00,154.11,154.125,154.08,154.125,2025-01-30 22:00:00,-14.999999999986358,SL/TP
160,USDJPY,BUY,2025-01-30 23:40:00,154.229,154.214,154.259,154.214,2025-01-30 23:45:00,-15.00000000001478,SL/TP
161,USDJPY,SELL,2025-01-31 00:35:00,154.228,154.243,154.198,154.198,2025-01-31 00:40:00,30.000000000001137,SL/TP
162,USDJPY,BUY,2025-01-31 01:15:00,154.415,154.4,154.445,154.4,2025-01-31 01:20:00,-14.999999999986358,SL/TP
163,USDJPY,SELL,2025-01-31 02:25:00,154.244,154.259,154.214,154.259,2025-01-31 02:30:00,-14.999999999986358,SL/TP
164,USDJPY,BUY,2025-01-31 05:45:00,154.338,154.323,154.368,154.368,2025-01-31 05:50:00,30.000000000001137,SL/TP
165,USDJPY,SELL,2025-01-31 10:55:00,154.592,154.607,154.562,154.562,2025-01-31 11:00:00,30.000000000001137,SL/TP
166,USDJPY,BUY,2025-01-31 12:35:00,154.689,154.674,154.719,154.719,2025-01-31 12:40:00,30.000000000001137,SL/TP
167,USDJPY,SELL,2025-01-31 17:10:00,154.621,154.636,154.591,154.636,2025-01-31 17:15:00,-14.999999999986358,SL/TP
168,USDJPY,BUY,2025-01-31 18:40:00,154.939,154.924,154.969,154.924,2025-01-31 18:45:00,-14.999999999986358,SL/TP
169,USDJPY,SELL,2025-01-31 20:15:00,155.087,155.102,155.057,155.102,2025-01-31 20:20:00,-15.00000000001478,SL/TP
170,USDJPY,BUY,2025-01-31 20:25:00,155.143,155.128,155.173,155.128,2025-01-31 20:30:00,-15.00000000001478,SL/TP
171,USDJPY,SELL,2025-02-03 00:10:00,154.975,154.99,154.945,154.99,2025-02-03 00:15:00,-15.00000000001478,SL/TP
172,USDJPY,BUY,2025-02-03 01:30:00,155.303,155.288,155.333,155.333,2025-02-03 01:35:00,30.000000000001137,SL/TP
173,USDJPY,SELL,2025-02-03 05:35:00,155.722,155.737,155.692,155.737,2025-02-03 05:40:00,-14.999999999986358,SL/TP
174,USDJPY,BUY,2025-02-03 10:15:00,155.64,155.625,155.67,155.625,2025-02-03 10:20:00,-14.999999999986358,SL/TP
175,USDJPY,SELL,2025-02-03 11:10:00,155.276,155.291,155.246,155.291,2025-02-03 11:15:00,-14.999999999986358,SL/TP
176,USDJPY,BUY,2025-02-03 18:20:00,154.686,154.671,154.716,154.671,2025-02-03 18:25:00,-15.00000000001478,SL/TP
177,USDJPY,SELL,2025-02-03 23:05:00,154.721,154.736,154.691,154.736,2025-02-03 23:10:00,-14.999999999986358,SL/TP
178,USDJPY,BUY,2025-02-04 01:20:00,155.184,155.169,155.214,155.169,2025-02-04 01:25:00,-14.999999999986358,SL/TP
179,USDJPY,SELL,2025-02-04 04:50:00,155.14,155.155,155.11,155.155,2025-02-04 04:55:00,-15.00000000001478,SL/TP
180,USDJPY,BUY,2025-02-04 06:40:00,155.26,155.245,155.29,155.245,2025-02-04 06:55:00,-14.999999999986358,SL/TP
181,USDJPY,SELL,2025-02-04 07:20:00,155.063,155.078,155.033,155.078,2025-02-04 07:25:00,-15.00000000001478,SL/TP
182,USDJPY,BUY,2025-02-04 08:30:00,155.293,155.278,155.323,155.278,2025-02-04 08:35:00,-15.00000000001478,SL/TP
183,USDJPY,SELL,2025-02-04 11:30:00,155.088,155.103,155.058,155.103,2025-02-04 11:35:00,-15.00000000001478,SL/TP
184,USDJPY,BUY,2025-02-04 12:45:00,155.326,155.311,155.356,155.311,2025-02-04 12:50:00,-14.999999999986358,SL/TP
185,USDJPY,SELL,2025-02-04 13:35:00,155.332,155.347,155.302,155.302,2025-02-04 13:40:00,30.000000000001137,SL/TP
186,USDJPY,BUY,2025-02-04 13:45:00,155.298,155.283,155.328,155.283,2025-02-04 13:50:00,-15.00000000001478,SL/TP
187,USDJPY,SELL,2025-02-04 13:55:00,155.313,155.328,155.283,155.328,2025-02-04 14:00:00,-15.00000000001478,SL/TP
188,USDJPY,BUY,2025-02-04 14:05:00,155.338,155.323,155.368,155.368,2025-02-04 14:10:00,30.000000000001137,SL/TP
189,USDJPY,SELL,2025-02-04 16:15:00,155.116,155.131,155.086,155.131,2025-02-04 16:20:00,-14.999999999986358,SL/TP
190,USDJPY,BUY,2025-02-04 23:30:00,154.307,154.292,154.337,154.337,2025-02-04 23:45:00,30.000000000001137,SL/TP
191,USDJPY,SELL,2025-02-05 02:00:00,154.167,154.182,154.137,154.182,2025-02-05 02:05:00,-14.999999999986358,SL/TP
192,USDJPY,BUY,2025-02-05 07:30:00,153.478,153.463,153.508,153.508,2025-02-05 07:35:00,30.000000000001137,SL/TP
193,USDJPY,SELL,2025-02-05 08:55:00,153.187,153.202,153.157,153.202,2025-02-05 09:00:00,-14.999999999986358,SL/TP
194,USDJPY,BUY,2025-02-05 14:40:00,152.918,152.903,152.948,152.948,2025-02-05 14:45:00,30.000000000001137,SL/TP
195,USDJPY,SELL,2025-02-05 17:20:00,152.298,152.313,152.268,152.313,2025-02-05 17:25:00,-14.999999999986358,SL/TP
196,USDJPY,BUY,2025-02-05 21:00:00,152.383,152.368,152.413,152.413,2025-02-05 21:05:00,30.000000000001137,SL/TP
197,USDJPY,SELL,2025-02-06 00:55:00,152.565,152.58,152.535,152.535,2025-02-06 01:00:00,30.000000000001137,SL/TP
198,USDJPY,BUY,2025-02-06 02:25:00,152.548,152.533,152.578,152.533,2025-02-06 02:30:00,-15.00000000001478,SL/TP
199,USDJPY,SELL,2025-02-06 02:55:00,152.356,152.371,152.326,152.326,2025-02-06 03:00:00,30.000000000001137,SL/TP
200,USDJPY,BUY,2025-02-06 06:50:00,152.307,152.292,152.337,152.292,2025-02-06 06:55:00,-14.999999999986358,SL/TP
201,USDJPY,SELL,2025-02-06 12:50:00,152.52,152.535,152.49,152.535,2025-02-06 12:55:00,-14.999999999986358,SL/TP
202,USDJPY,BUY,2025-02-07 00:00:00,151.398,151.383,151.428,151.383,2025-02-07 00:05:00,-14.999999999986358,SL/TP
