id,symbol,type,entry_time,entry_price,sl,tp,exit_price,exit_time,pnl_pips,comment
1,USDCAD,SELL,2025-01-02 03:40:00,1.43702,1.43722,1.43666,1.43722,2025-01-02 03:45:00,-19.999999999997797,SL/TP
2,USDCAD,BUY,2025-01-02 05:55:00,1.43764,1.43744,1.438,1.43744,2025-01-02 06:10:00,-19.999999999997797,SL/TP
3,USDCAD,SELL,2025-01-02 08:15:00,1.4375499999999999,1.43775,1.43719,1.43775,2025-01-02 08:20:00,-20.000000000020002,SL/TP
4,USDCAD,BUY,2025-01-02 09:10:00,1.43802,1.43782,1.43838,1.43838,2025-01-02 09:25:00,35.999999999991594,SL/TP
5,USDCAD,SELL,2025-01-02 15:50:00,1.44235,1.44255,1.44199,1.44212,2025-01-02 15:55:00,22.999999999995243,Opposite Signal
6,USDCAD,SELL,2025-01-02 19:20:00,1.43951,1.43971,1.43915,1.43971,2025-01-02 19:25:00,-19.999999999997797,SL/TP
7,USDCAD,BUY,2025-01-02 22:10:00,1.44047,1.44027,1.44083,1.44027,2025-01-02 22:15:00,-19.999999999997797,SL/TP
8,USDCAD,SELL,2025-01-02 22:30:00,1.4402,1.4404,1.43984,1.4404,2025-01-02 22:35:00,-19.999999999997797,SL/TP
9,USDCAD,BUY,2025-01-03 01:15:00,1.44068,1.44048,1.44104,1.44048,2025-01-03 01:50:00,-19.999999999997797,SL/TP
10,USDCAD,SELL,2025-01-03 02:40:00,1.43949,1.43969,1.43913,1.43913,2025-01-03 03:00:00,35.999999999991594,SL/TP
11,USDCAD,BUY,2025-01-03 07:00:00,1.43898,1.43878,1.43934,1.43878,2025-01-03 07:30:00,-19.999999999997797,SL/TP
12,USDCAD,SELL,2025-01-03 12:05:00,1.4393500000000001,1.43955,1.43899,1.43955,2025-01-03 12:10:00,-19.999999999997797,SL/TP
13,USDCAD,BUY,2025-01-03 12:40:00,1.44002,1.43982,1.44038,1.44038,2025-01-03 12:55:00,35.999999999991594,SL/TP
14,USDCAD,SELL,2025-01-03 14:35:00,1.43971,1.43991,1.43935,1.43991,2025-01-03 14:40:00,-19.999999999997797,SL/TP
